0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.717135559060802268e-03,2.845455121599239912e-02,4.143833441465525486e-02
2.000000000000000000e+00,1.630395790028808453e-02,1.094649874606747203e-01,1.276869527410223748e-01
3.000000000000000000e+00,1.254994767020261269e-02,6.115236335645516524e-02,1.120265489524809588e-01
4.000000000000000000e+00,1.625518853958776580e-03,2.151576915773806623e-02,4.031772381916886444e-02
5.000000000000000000e+00,2.082330544074364846e-03,2.213609522338658847e-02,4.563256013061687405e-02
6.000000000000000000e+00,1.265923728795652911e-03,1.854951228233558957e-02,3.557982193316392566e-02
7.000000000000000000e+00,1.223858388868407070e-03,1.190495603266319286e-02,3.498368746813873553e-02
8.000000000000000000e+00,5.287463397681037031e-04,7.644755493323043480e-03,2.299448498592877171e-02
9.000000000000000000e+00,6.372241039495179756e-04,7.953504443545702032e-03,2.524329819872034655e-02
1.000000000000000000e+01,3.517078483584343230e-04,5.620369036750569661e-03,1.875387555569339726e-02
1.100000000000000000e+01,1.120201091494234962e-04,4.149733609144434614e-03,1.058395526962503316e-02
1.200000000000000000e+01,1.311207573447145615e-04,4.507517013255163407e-03,1.145079723620650615e-02
1.300000000000000000e+01,1.489184800540047668e-04,4.123778979593434833e-03,1.220321597178402641e-02
1.400000000000000000e+01,6.970566353634197155e-05,2.634519070723458003e-03,8.348991767653263923e-03
1.500000000000000000e+01,9.881062272221790492e-05,3.375547137597236565e-03,9.940353249367846547e-03
1.600000000000000000e+01,4.949811316088333248e-05,2.339844420778850343e-03,7.035489546640186047e-03
1.700000000000000000e+01,3.778256166572830933e-05,2.086206276933204404e-03,6.146752123335405375e-03
1.800000000000000000e+01,3.770067326058124558e-05,1.692193421505459048e-03,6.140087398448107643e-03
1.900000000000000000e+01,2.060864516829295553e-05,1.393348719430551356e-03,4.539674566342057939e-03
2.000000000000000000e+01,3.067161826145805979e-05,1.693216454240624924e-03,5.538196300372356766e-03
