0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.057894667718513551e-03,5.864833739747236929e-02,6.370160647674839860e-02
2.000000000000000000e+00,5.606882060480965907e-02,2.198875411477813069e-01,2.367885567437955086e-01
3.000000000000000000e+00,4.490516753235120062e-03,3.312921500540565167e-02,6.701131809802818307e-02
4.000000000000000000e+00,3.836014927352524636e-03,4.328600509635525950e-02,6.193557077602922234e-02
5.000000000000000000e+00,3.201012246908309378e-03,4.713816043936101124e-02,5.657748887064809745e-02
6.000000000000000000e+00,4.406452512742707931e-04,1.277900131916757075e-02,2.099155190247426264e-02
7.000000000000000000e+00,1.062432252119855465e-03,2.443995670938018880e-02,3.259497280440429301e-02
8.000000000000000000e+00,4.972788360536496829e-04,1.040535129762784443e-02,2.229974968589669426e-02
9.000000000000000000e+00,5.050041038335802753e-04,8.600551900619942888e-03,2.247229636315746515e-02
1.000000000000000000e+01,3.925402828341015499e-04,8.081222198313496585e-03,1.981262937709433666e-02
1.100000000000000000e+01,1.459222318956970518e-04,4.827681348650677239e-03,1.207982747789458459e-02
1.200000000000000000e+01,1.728761646305969455e-04,3.897974882645490781e-03,1.314823808084554513e-02
1.300000000000000000e+01,1.122791067417863356e-04,4.040292623375301047e-03,1.059618359324650087e-02
1.400000000000000000e+01,9.394811525819944426e-05,2.724889902916736474e-03,9.692683594247748780e-03
1.500000000000000000e+01,7.788271818459165552e-05,3.297022399146227502e-03,8.825118593231009306e-03
1.600000000000000000e+01,5.609001683540346654e-05,2.427166275962708546e-03,7.489326861300918750e-03
1.700000000000000000e+01,3.343761370111810041e-05,1.792721560169213474e-03,5.782526584557834935e-03
1.800000000000000000e+01,4.946564809738974170e-05,3.305988209201769345e-03,7.033181932624076385e-03
1.900000000000000000e+01,2.621355579681147895e-05,1.397215718632220834e-03,5.119917557618626491e-03
2.000000000000000000e+01,2.443028219317784706e-05,2.277634391578109950e-03,4.942699889046253334e-03
