0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.241279137756037948e-05,4.604707271840045683e-03,6.512510374468541245e-03
2.000000000000000000e+00,1.051028719260659570e-02,6.339974082492794150e-02,1.025196917309381811e-01
3.000000000000000000e+00,2.728931954940660813e-03,2.983072194377044822e-02,5.223918026673715631e-02
4.000000000000000000e+00,2.379205593182234357e-03,2.550026216477152899e-02,4.877710111499282408e-02
5.000000000000000000e+00,1.494939416600798814e-03,2.092999977448751700e-02,3.866444641528957171e-02
6.000000000000000000e+00,4.514894474528644334e-04,9.128661900252991665e-03,2.124828104701329684e-02
7.000000000000000000e+00,2.960422670409973834e-04,6.699485714612984054e-03,1.720587885116588167e-02
8.000000000000000000e+00,3.619442379971335054e-04,7.703717080329619375e-03,1.902483214110267662e-02
9.000000000000000000e+00,1.467142773674156751e-04,4.453815546862299225e-03,1.211256691900670923e-02
1.000000000000000000e+01,1.254989459366618828e-04,5.163601132326112175e-03,1.120263120595612130e-02
1.100000000000000000e+01,8.399559228355410879e-05,3.944770100211824303e-03,9.164910926111290157e-03
1.200000000000000000e+01,8.929767623905536251e-05,2.695021568086238776e-03,9.449744771106537503e-03
1.300000000000000000e+01,4.037944528661796323e-05,2.064071023598902568e-03,6.354482298867309212e-03
1.400000000000000000e+01,4.627728734087792269e-05,2.178822999967547965e-03,6.802741163742592571e-03
1.500000000000000000e+01,2.103506093214211830e-05,1.278054526238816017e-03,4.586399560891104947e-03
1.600000000000000000e+01,2.212438336490725666e-05,1.734162200170632053e-03,4.703656382529154689e-03
1.700000000000000000e+01,1.812268290669621934e-05,1.328710473841959467e-03,4.257074453976136645e-03
1.800000000000000000e+01,1.138775885912979382e-05,1.138275763676977349e-03,3.374575359823780030e-03
1.900000000000000000e+01,1.277377023169845374e-05,8.727943005927982440e-04,3.574041162563527767e-03
2.000000000000000000e+01,8.582612108055687419e-06,7.459491903590759242e-04,2.929609548737798375e-03
