0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,5.837842050131171120e-05,4.863291256555301798e-03,7.640577236132864089e-03
2.000000000000000000e+00,1.083622938151550252e-02,9.137512886650418775e-02,1.040972112091169410e-01
3.000000000000000000e+00,1.586897801458639996e-03,1.943171561013470189e-02,3.983588585005534699e-02
4.000000000000000000e+00,1.455736719155736273e-03,2.469058751307273702e-02,3.815411798424563766e-02
5.000000000000000000e+00,8.164946173263557981e-04,1.409395420376529512e-02,2.857436993752190957e-02
6.000000000000000000e+00,4.652797207620865995e-04,9.540389891260925986e-03,2.157034354761385234e-02
7.000000000000000000e+00,2.924082351842054671e-04,7.231476143212471966e-03,1.709994839712112788e-02
8.000000000000000000e+00,1.356808330704771331e-04,4.966649461878682933e-03,1.164821158249098459e-02
9.000000000000000000e+00,1.443882909717361131e-04,3.483930108757706499e-03,1.201616789878271092e-02
1.000000000000000000e+01,7.438494747012656407e-05,2.865066743302806772e-03,8.624670861553301870e-03
1.100000000000000000e+01,6.729033764525547891e-05,2.658806148974718515e-03,8.203068794375399653e-03
1.200000000000000000e+01,5.479905373353649540e-05,2.424413215442805351e-03,7.402638295468480858e-03
1.300000000000000000e+01,4.207899960649239408e-05,2.037385426699500450e-03,6.486832786999553735e-03
1.400000000000000000e+01,3.117940160350677134e-05,1.611989872801844340e-03,5.583851860813175867e-03
1.500000000000000000e+01,2.533226087711558863e-05,1.745641053984970607e-03,5.033116417997460235e-03
1.600000000000000000e+01,1.554312152341189829e-05,1.252726700947656702e-03,3.942476572335198645e-03
1.700000000000000000e+01,1.216914269465919085e-05,1.117983503739945501e-03,3.488429832268264211e-03
1.800000000000000000e+01,1.297617285640212398e-05,1.032932709274703717e-03,3.602245529721998917e-03
1.900000000000000000e+01,7.025913965803551023e-06,7.464743315464939357e-04,2.650644066223066270e-03
2.000000000000000000e+01,6.973309914194770115e-06,7.872231850546209135e-04,2.640702541785948550e-03
