0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.807047208402106546e-03,4.159059398351346026e-02,4.250937788773326981e-02
2.000000000000000000e+00,1.169678470505406201e-02,8.738885743824065244e-02,1.081516745365233012e-01
3.000000000000000000e+00,4.067966276704431186e-03,4.729301075776754654e-02,6.378061050746089422e-02
4.000000000000000000e+00,2.075715729315745495e-03,3.187302260872916515e-02,4.556002336825284993e-02
5.000000000000000000e+00,1.260902620823243668e-03,1.803832640795291486e-02,3.550919065288934279e-02
6.000000000000000000e+00,4.987068638335520176e-04,1.350385620231909188e-02,2.233174565128199021e-02
7.000000000000000000e+00,3.638849408090252769e-04,1.220370754028334524e-02,1.907576841988351674e-02
8.000000000000000000e+00,1.673689759304330797e-04,4.577850286616449819e-03,1.293711621384120887e-02
9.000000000000000000e+00,2.267864989605633032e-04,5.927685759029950249e-03,1.505943222570370679e-02
1.000000000000000000e+01,1.532560819633404907e-04,5.317744674709635501e-03,1.237966404888842312e-02
1.100000000000000000e+01,7.678309089149475640e-05,2.934343082514259161e-03,8.762596127375421942e-03
1.200000000000000000e+01,1.001332995908650944e-04,3.094289508264468774e-03,1.000666275992476324e-02
1.300000000000000000e+01,8.201973487804570652e-05,4.105572211495499106e-03,9.056474748932152527e-03
1.400000000000000000e+01,3.078512591811912293e-05,1.801208142946647897e-03,5.548434546619354472e-03
1.500000000000000000e+01,4.098397080367027854e-05,1.991806566761043524e-03,6.401872445126525341e-03
1.600000000000000000e+01,2.280881920055587663e-05,2.181631374768485624e-03,4.775857954394778157e-03
1.700000000000000000e+01,2.226471956578119580e-05,1.796010729101987563e-03,4.718550578915224093e-03
1.800000000000000000e+01,1.789203314833072013e-05,2.239519522961975519e-03,4.229897534022628892e-03
1.900000000000000000e+01,1.735395518400217375e-05,1.953985816474615878e-03,4.165807866909151773e-03
2.000000000000000000e+01,1.132449739083522511e-05,8.551301225326845808e-04,3.365189057220295977e-03
