0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.847388629575036886e-05,4.709112311197184014e-03,6.202732163792853276e-03
2.000000000000000000e+00,9.466829100534226299e-03,8.832017206087397487e-02,9.729763152581992480e-02
3.000000000000000000e+00,1.107607459746516934e-03,1.675790843874722796e-02,3.328073706735650006e-02
4.000000000000000000e+00,5.367763432237470430e-04,1.159788427819375897e-02,2.316843419879183533e-02
5.000000000000000000e+00,5.320847668378724405e-04,1.110528116317486061e-02,2.306696267040531795e-02
6.000000000000000000e+00,2.135710404712664397e-04,8.665269271176872373e-03,1.461406994889741240e-02
7.000000000000000000e+00,2.740486414297304998e-04,6.224238578399592103e-03,1.655441456016281190e-02
8.000000000000000000e+00,1.223454442368312079e-04,3.895026561341289207e-03,1.106098748922677323e-02
9.000000000000000000e+00,2.342908509387893294e-04,7.764442164411993440e-03,1.530656234883552569e-02
1.000000000000000000e+01,9.022702247800458062e-05,3.379574732656937929e-03,9.498790579753012969e-03
1.100000000000000000e+01,6.460203559242123830e-05,2.905490473783506507e-03,8.037539150288553966e-03
1.200000000000000000e+01,4.990107523129058004e-05,3.826971543817216711e-03,7.064069311048029425e-03
1.300000000000000000e+01,3.421203645589231807e-05,2.336067525182239975e-03,5.849105611620662379e-03
1.400000000000000000e+01,2.209051357447119933e-05,1.787282652733152748e-03,4.700054635264488100e-03
1.500000000000000000e+01,1.699418637228917702e-05,1.493695321165977238e-03,4.122400559417919996e-03
1.600000000000000000e+01,1.944274394505410408e-05,1.960271439149903917e-03,4.409392695718323922e-03
1.700000000000000000e+01,1.194969161037968757e-05,1.254346918582936645e-03,3.456832597968794666e-03
1.800000000000000000e+01,9.034674198648622127e-06,7.338506418138569191e-04,3.005773477600835828e-03
1.900000000000000000e+01,6.507016550704719363e-06,9.684622421524293054e-04,2.550885444449577533e-03
2.000000000000000000e+01,5.968374977735900182e-06,8.815518335253406034e-04,2.443025783272845600e-03
