0.000000000000000000e+00,9.999999999999997780e-01,9.999999999999998890e-01,9.999999999999998890e-01
1.000000000000000000e+00,2.011398715016900142e-04,1.160084956583462903e-02,1.418237890840919578e-02
2.000000000000000000e+00,2.351782502408735018e-03,3.995900307333262458e-02,4.849518019771382332e-02
3.000000000000000000e+00,3.731867989531276620e-03,3.540633715060225589e-02,6.108901693047021769e-02
4.000000000000000000e+00,1.690035860965280294e-03,1.867061158600722207e-02,4.111004574268046358e-02
5.000000000000000000e+00,8.824565335228757223e-04,1.418369543511836632e-02,2.970616995714654013e-02
6.000000000000000000e+00,7.364388834523899778e-04,1.180489318706359932e-02,2.713740745635791207e-02
7.000000000000000000e+00,4.351113049612391655e-04,9.206383947284783875e-03,2.085932177615655927e-02
8.000000000000000000e+00,2.954151050167808513e-04,7.397808865465457621e-03,1.718764396352160870e-02
9.000000000000000000e+00,1.539967004755611482e-04,4.580301584298287869e-03,1.240954070365060495e-02
1.000000000000000000e+01,8.770101907798842210e-05,3.809028315535057177e-03,9.364882224459015331e-03
1.100000000000000000e+01,6.990900600842324874e-05,3.224925700290855266e-03,8.361160565879790368e-03
1.200000000000000000e+01,6.556254905743830218e-05,2.262341910218752111e-03,8.097070399683967828e-03
1.300000000000000000e+01,2.893102201974295378e-05,1.937467214230934433e-03,5.378756549588664670e-03
1.400000000000000000e+01,2.796707075384903318e-05,1.485231231776542237e-03,5.288390185476959764e-03
1.500000000000000000e+01,3.139635953589281345e-05,1.611124275207345214e-03,5.603245446693622817e-03
1.600000000000000000e+01,2.665391969342481419e-05,1.496490921265649764e-03,5.162743427038071591e-03
1.700000000000000000e+01,1.355806814057075948e-05,1.000167122581417179e-03,3.682128208057231390e-03
1.800000000000000000e+01,1.719655507110497448e-05,1.420923778885197809e-03,4.146872926809426312e-03
1.900000000000000000e+01,6.912124599169756670e-06,8.293887900967723175e-04,2.629091972367980472e-03
2.000000000000000000e+01,4.630010989943048029e-06,6.628575937858958728e-04,2.151746032863322694e-03
