0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.266620638186657443e-04,1.062669292950810772e-02,1.505530019025412038e-02
2.000000000000000000e+00,1.027160212193517497e-02,8.237926877202121634e-02,1.013489127812191859e-01
3.000000000000000000e+00,8.108620289661456690e-03,5.212160039956660607e-02,9.004787776322914494e-02
4.000000000000000000e+00,3.389511330983323648e-03,3.208803650365445181e-02,5.821950988271305805e-02
5.000000000000000000e+00,5.249018693363104388e-04,9.785256115753341796e-03,2.291073698806545336e-02
6.000000000000000000e+00,5.627325752073959611e-04,9.716545364218459255e-03,2.372198506043277783e-02
7.000000000000000000e+00,4.274663313926413996e-04,7.355364442281818460e-03,2.067525891960343351e-02
8.000000000000000000e+00,2.895401061990774956e-04,5.505364084941217692e-03,1.701587806136014430e-02
9.000000000000000000e+00,2.274651910833369974e-04,6.605622306840714525e-03,1.508194918050505089e-02
1.000000000000000000e+01,7.950375079916115152e-05,3.596452174326780857e-03,8.916487581955193087e-03
1.100000000000000000e+01,9.490854258964994750e-05,3.015327642740461920e-03,9.742101548929262694e-03
1.200000000000000000e+01,6.008750882598955765e-05,3.154656688090490876e-03,7.751613304724995317e-03
1.300000000000000000e+01,5.430526622024587654e-05,3.122462200657420261e-03,7.369210691807221922e-03
1.400000000000000000e+01,3.248942597506766528e-05,1.877493789389449684e-03,5.699949646713352303e-03
1.500000000000000000e+01,2.877941721238599405e-05,2.240643139573727637e-03,5.364645115232320564e-03
1.600000000000000000e+01,3.466855924427887073e-05,2.206426866663144509e-03,5.888001294520821272e-03
1.700000000000000000e+01,2.956682468203418703e-05,1.418614400293549292e-03,5.437538476372759388e-03
1.800000000000000000e+01,1.751383365190227064e-05,1.208289652791799326e-03,4.184953243693682358e-03
1.900000000000000000e+01,1.357768492665934166e-05,1.105819041383222659e-03,3.684791028899650229e-03
2.000000000000000000e+01,1.254785593950641824e-05,1.181269787764590955e-03,3.542295292533700814e-03
