degree,order,value,amplitude,power,real,imag,harmonic
86,-83,(3.0802951388711488e-09+2.101264337709755e-08j),2.123721732797484e-08,4.510193998356348e-16,3.0802951388711488e-09,2.101264337709755e-08,l=86 m=-83
86,-82,(-9.384510666997598e-07-5.41781998486302e-08j),9.400136605011414e-07,8.836256819287552e-13,-9.384510666997598e-07,-5.41781998486302e-08,l=86 m=-82
86,-81,(9.573746241624595e-13-3.4652830647296396e-08j),3.465283066052137e-08,1.2008186727867702e-15,9.573746241624595e-13,-3.4652830647296396e-08,l=86 m=-81
86,-80,(-2.3292912660385364e-07-3.9038034333932283e-08j),2.361777850372286e-07,5.577994614509136e-14,-2.3292912660385364e-07,-3.9038034333932283e-08,l=86 m=-80
86,-79,(-2.3023108619422376e-09+2.1820748914687325e-09j),3.1720791504934883e-09,1.0062086136995491e-17,-2.3023108619422376e-09,2.1820748914687325e-09,l=86 m=-79
86,-78,(4.951591907251424e-07-1.697610024936432e-08j),4.954501106461218e-07,2.4547081213925437e-13,4.951591907251424e-07,-1.697610024936432e-08,l=86 m=-78
86,-77,(-5.62610998344456e-09-3.336128878455293e-08j),3.3832361769645225e-08,1.1446287029121519e-15,-5.62610998344456e-09,-3.336128878455293e-08,l=86 m=-77
86,-76,(4.938956548151781e-07-1.9076529380407895e-08j),4.942639293115725e-07,2.4429683181851513e-13,4.938956548151781e-07,-1.9076529380407895e-08,l=86 m=-76
86,-75,(-2.5784394807282264e-09-1.402703248144789e-08j),1.4262047201975323e-08,2.0340599039137213e-16,-2.5784394807282264e-09,-1.402703248144789e-08,l=86 m=-75
86,-74,(7.60235863778927e-07-1.386999164343741e-08j),7.603623775831365e-07,5.781509452438803e-13,7.60235863778927e-07,-1.386999164343741e-08,l=86 m=-74
86,-73,(-7.564838007531413e-09+3.404472703918479e-08j),3.487506578134e-08,1.2162702132527923e-15,-7.564838007531413e-09,3.404472703918479e-08,l=86 m=-73
86,-72,(7.854366789807424e-07-2.0221373055743324e-08j),7.856969394216559e-07,6.173196806165572e-13,7.854366789807424e-07,-2.0221373055743324e-08,l=86 m=-72
86,-71,(-4.851467182782413e-09+3.672491402363413e-08j),3.704397446102313e-08,1.3722560438689337e-15,-4.851467182782413e-09,3.672491402363413e-08,l=86 m=-71
86,-70,(6.026712282423774e-07-8.186323991109347e-09j),6.027268247321196e-07,3.6327962525166317e-13,6.026712282423774e-07,-8.186323991109347e-09,l=86 m=-70
86,-69,(-4.7019717627784265e-09+3.0127525915440337e-09j),5.5843725373421284e-09,3.118521663582096e-17,-4.7019717627784265e-09,3.0127525915440337e-09,l=86 m=-69
86,-68,(6.452145362070896e-07-8.224699062373608e-09j),6.452669551492595e-07,4.163694434075964e-13,6.452145362070896e-07,-8.224699062373608e-09,l=86 m=-68
86,-67,(1.736889364344423e-10-1.8891372072364562e-08j),1.8892170511170903e-08,3.569141066231555e-16,1.736889364344423e-10,-1.8891372072364562e-08,l=86 m=-67
86,-66,(4.117932749919649e-07-1.108051414322078e-09j),4.1179476575904267e-07,1.6957492910654483e-13,4.117932749919649e-07,-1.108051414322078e-09,l=86 m=-66
86,-65,(-1.685457519999323e-10+2.0165957361944613e-08j),2.01666616968274e-08,4.0669424399428536e-16,-1.685457519999323e-10,2.0165957361944613e-08,l=86 m=-65
86,-64,(5.271147515360287e-07+1.3265067750275121e-08j),5.272816356647638e-07,2.7802592330930876e-13,5.271147515360287e-07,1.3265067750275121e-08,l=86 m=-64
86,-63,(2.0763195945966627e-09+2.0687202373431022e-08j),2.0791138619570506e-08,4.322714450981962e-16,2.0763195945966627e-09,2.0687202373431022e-08,l=86 m=-63
86,-62,(4.7014967807879334e-07+1.3114971873216957e-08j),4.703325656222715e-07,2.2121272228482832e-13,4.7014967807879334e-07,1.3114971873216957e-08,l=86 m=-62
86,-61,(4.4724835399760414e-09+4.5837487898434085e-08j),4.605516698324356e-08,2.1210784058544476e-15,4.4724835399760414e-09,4.5837487898434085e-08,l=86 m=-61
86,-60,(5.84667771536052e-07+3.2415693815517824e-08j),5.855656925388256e-07,3.4288718027847446e-13,5.84667771536052e-07,3.2415693815517824e-08,l=86 m=-60
86,-59,(6.414763358382778e-09+3.329063489837647e-08j),3.3903031735835245e-08,1.1494155608810518e-15,6.414763358382778e-09,3.329063489837647e-08,l=86 m=-59
86,-58,(-7.765871471887845e-08+1.6967761533798254e-08j),7.949075986085423e-08,6.318780903255994e-15,-7.765871471887845e-08,1.6967761533798254e-08,l=86 m=-58
86,-57,(8.108519682550007e-09+2.8671148349546175e-08j),2.979568490778464e-08,8.877828391239854e-16,8.108519682550007e-09,2.8671148349546175e-08,l=86 m=-57
86,-56,(-6.885491436212402e-07+7.375813148588522e-09j),6.88588647743445e-07,4.741543258011462e-13,-6.885491436212402e-07,7.375813148588522e-09,l=86 m=-56
86,-55,(1.6739767705568059e-10-2.2807285904922863e-08j),2.2807900217494304e-08,5.202003123311767e-16,1.6739767705568059e-10,-2.2807285904922863e-08,l=86 m=-55
86,-54,(-1.3439311940673637e-07+4.193581896657317e-08j),1.4078396022370763e-07,1.9820123456270494e-14,-1.3439311940673637e-07,4.193581896657317e-08,l=86 m=-54
86,-53,(-3.5156945405657992e-09+2.6069893336224024e-08j),2.6305882358603028e-08,6.91999446664662e-16,-3.5156945405657992e-09,2.6069893336224024e-08,l=86 m=-53
86,-52,(-1.0730766958809945e-06-2.0887996675651527e-08j),1.0732799744931396e-06,1.1519299036479944e-12,-1.0730766958809945e-06,-2.0887996675651527e-08,l=86 m=-52
86,-51,(2.844404164074554e-09-1.465076919479695e-08j),1.492433157792388e-08,2.227356730478159e-16,2.844404164074554e-09,-1.465076919479695e-08,l=86 m=-51
86,-50,(-3.9056003034810315e-07+1.2637988439335411e-08j),3.9076445086177427e-07,1.52696856057304e-13,-3.9056003034810315e-07,1.2637988439335411e-08,l=86 m=-50
86,-49,(-1.7144664426787742e-09-2.7636247707400862e-08j),2.7689376708909337e-08,7.667015825278909e-16,-1.7144664426787742e-09,-2.7636247707400862e-08,l=86 m=-49
86,-48,(-1.0827701274841128e-06-1.0049983563679868e-08j),1.0828167671132508e-06,1.172492151141592e-12,-1.0827701274841128e-06,-1.0049983563679868e-08,l=86 m=-48
86,-47,(-3.4850660093010357e-09+1.5081613406541974e-08j),1.5479042219516426e-08,2.39600748033572e-16,-3.4850660093010357e-09,1.5081613406541974e-08,l=86 m=-47
86,-46,(-6.978531960568379e-07+1.0484594186470082e-08j),6.979319522431957e-07,4.871090099619985e-13,-6.978531960568379e-07,1.0484594186470082e-08,l=86 m=-46
86,-45,(-4.168576533355032e-09-3.626619579514275e-08j),3.6504985793259365e-08,1.332613987766068e-15,-4.168576533355032e-09,-3.626619579514275e-08,l=86 m=-45
86,-44,(-8.90917377740701e-07+1.1159791839025587e-08j),8.909872697823788e-07,7.938583149142575e-13,-8.90917377740701e-07,1.1159791839025587e-08,l=86 m=-44
86,-43,(-7.080570368122243e-10-4.454342095771483e-08j),4.454904819840226e-08,1.9846176953835678e-15,-7.080570368122243e-10,-4.454342095771483e-08,l=86 m=-43
86,-42,(-8.146222336521749e-07+9.471879968351522e-09j),8.146772981190733e-07,6.636991000705934e-13,-8.146222336521749e-07,9.471879968351522e-09,l=86 m=-42
86,-41,(3.0447712141987227e-09-4.3415084352294074e-08j),4.3521720796214194e-08,1.894140181063623e-15,3.0447712141987227e-09,-4.3415084352294074e-08,l=86 m=-41
86,-40,(-5.15927224357547e-07+1.5809214044379373e-08j),5.161693831311419e-07,2.664308320819836e-13,-5.15927224357547e-07,1.5809214044379373e-08,l=86 m=-40
86,-39,(6.609421337736534e-09+2.2932344021944123e-08j),2.3865809283586497e-08,5.695768527605234e-16,6.609421337736534e-09,2.2932344021944123e-08,l=86 m=-39
86,-38,(-4.524383926246111e-07-6.444656666442393e-09j),4.5248429002595217e-07,2.0474203272029e-13,-4.524383926246111e-07,-6.444656666442393e-09,l=86 m=-38
86,-37,(1.7092926526485782e-09-3.3214574003982736e-08j),3.3258526841074065e-08,1.106129607638444e-15,1.7092926526485782e-09,-3.3214574003982736e-08,l=86 m=-37
86,-36,(-1.3969912275199272e-06-4.680709509001082e-09j),1.396999069007972e-06,1.951606398809141e-12,-1.3969912275199272e-06,-4.680709509001082e-09,l=86 m=-36
86,-35,(7.036634082454519e-10+1.1373153184656433e-08j),1.1394900418773494e-08,1.2984375555376435e-16,7.036634082454519e-10,1.1373153184656433e-08,l=86 m=-35
86,-34,(-1.36060300980797e-06+8.549947625272304e-09j),1.360629873221554e-06,1.851313651902902e-12,-1.36060300980797e-06,8.549947625272304e-09,l=86 m=-34
86,-33,(-3.6884717081780344e-09-1.5298871705099225e-08j),1.5737226534275835e-08,2.476602989911154e-16,-3.6884717081780344e-09,-1.5298871705099225e-08,l=86 m=-33
86,-32,(-6.865870199677059e-07-9.313692750498213e-09j),6.866501881313262e-07,4.714884808607856e-13,-6.865870199677059e-07,-9.313692750498213e-09,l=86 m=-32
86,-31,(-4.1502118553747215e-09+1.4375382993223246e-07j),1.4381372632203682e-07,2.0682387878629707e-14,-4.1502118553747215e-09,1.4375382993223246e-07,l=86 m=-31
86,-30,(-1.774452863330175e-07-2.5540299078525175e-09j),1.774636658884764e-07,3.149335271057678e-14,-1.774452863330175e-07,-2.5540299078525175e-09,l=86 m=-30
86,-29,(-8.91307980199679e-09-1.4424218667315367e-07j),1.4451730487318698e-07,2.0885251407809675e-14,-8.91307980199679e-09,-1.4424218667315367e-07,l=86 m=-29
86,-28,(1.3290574185800179e-08-7.07868801059577e-09j),1.5058126913385024e-08,2.267471861396104e-16,1.3290574185800179e-08,-7.07868801059577e-09,l=86 m=-28
86,-27,(-7.706058501902317e-09+1.5502929291947889e-07j),1.5522069772020845e-07,2.4093465000748325e-14,-7.706058501902317e-09,1.5502929291947889e-07,l=86 m=-27
86,-26,(-1.3658024745270269e-06-1.0445192780456786e-08j),1.3658424145838973e-06,1.865525501476371e-12,-1.3658024745270269e-06,-1.0445192780456786e-08,l=86 m=-26
86,-25,(-9.74017100050597e-09-1.2921308496244785e-07j),1.2957967532229684e-07,1.6790892256631864e-14,-9.74017100050597e-09,-1.2921308496244785e-07,l=86 m=-25
86,-24,(-1.2183814519161013e-06+1.3539855644786709e-09j),1.2183822042569793e-06,1.4844551956500956e-12,-1.2183814519161013e-06,1.3539855644786709e-09,l=86 m=-24
86,-23,(-1.2096944130208189e-08+1.2641422113574398e-07j),1.2699169800678375e-07,1.6126891362646162e-14,-1.2096944130208189e-08,1.2641422113574398e-07,l=86 m=-23
86,-22,(-1.920532690311042e-08-2.2078017599773352e-08j),2.9262321209897872e-08,8.562834425912388e-16,-1.920532690311042e-08,-2.2078017599773352e-08,l=86 m=-22
86,-21,(-1.9579231400298672e-10-7.395124789088723e-08j),7.395150707896136e-08,5.468825399249673e-15,-1.9579231400298672e-10,-7.395124789088723e-08,l=86 m=-21
86,-20,(-1.4199774889584892e-06-1.3995025597514e-09j),1.419978178619753e-06,2.016338027756271e-12,-1.4199774889584892e-06,-1.3995025597514e-09,l=86 m=-20
86,-19,(8.715831202266501e-10+5.984055188469587e-08j),5.984689889209333e-08,3.581651307000442e-15,8.715831202266501e-10,5.984055188469587e-08,l=86 m=-19
86,-18,(-4.3781365514918754e-07-1.058105521269798e-08j),4.3794149765066323e-07,1.9179275536450586e-13,-4.3781365514918754e-07,-1.058105521269798e-08,l=86 m=-18
86,-17,(7.701316276838124e-09-5.5912760348200126e-08j),5.6440650617716594e-08,3.1855470421511527e-15,7.701316276838124e-09,-5.5912760348200126e-08,l=86 m=-17
86,-16,(1.1173914108862462e-06-1.0647047332742331e-08j),1.1174421348505084e-06,1.2486769247392617e-12,1.1173914108862462e-06,-1.0647047332742331e-08,l=86 m=-16
86,-15,(1.3555325792687637e-08-1.1464743005903846e-08j),1.7753512033885687e-08,3.1518718953732387e-16,1.3555325792687637e-08,-1.1464743005903846e-08,l=86 m=-15
86,-14,(3.447380102969108e-07+2.062025668846679e-08j),3.4535415261637034e-07,1.192694907293712e-13,3.447380102969108e-07,2.062025668846679e-08,l=86 m=-14
86,-13,(1.1224371131737485e-08-8.77971798117441e-08j),8.851175792062153e-08,7.834331290198707e-15,1.1224371131737485e-08,-8.77971798117441e-08,l=86 m=-13
86,-12,(7.282498149833191e-07-1.524808539392121e-08j),7.284094296008385e-07,5.305802971314188e-13,7.282498149833191e-07,-1.524808539392121e-08,l=86 m=-12
86,-11,(1.1078278231324204e-08+4.068231387301363e-08j),4.2163715569586946e-08,1.7777789106330286e-15,1.1078278231324204e-08,4.068231387301363e-08,l=86 m=-11
86,-10,(2.207690538169235e-07-2.739210115773112e-08j),2.224619120862154e-07,4.948930232905503e-14,2.207690538169235e-07,-2.739210115773112e-08,l=86 m=-10
86,-9,(8.366133044846776e-09-3.6244793949987044e-08j),3.719781271259232e-08,1.3836772706010948e-15,8.366133044846776e-09,-3.6244793949987044e-08,l=86 m=-9
86,-8,(1.3680619214244835e-06-1.1824758404597537e-08j),1.3681130237531461e-06,1.8717332457629765e-12,1.3680619214244835e-06,-1.1824758404597537e-08,l=86 m=-8
86,-7,(2.904519491051437e-09-6.1964069295471565e-09j),6.8433684914987386e-09,4.683169231043772e-17,2.904519491051437e-09,-6.1964069295471565e-09,l=86 m=-7
86,-6,(-9.754507569994643e-08+2.1027794441926568e-08j),9.978582029727568e-08,9.957209932400194e-15,-9.754507569994643e-08,2.1027794441926568e-08,l=86 m=-6
86,-5,(-2.347375212753556e-09-5.6318175215655146e-08j),5.636707398837271e-08,3.177247030010683e-15,-2.347375212753556e-09,-5.6318175215655146e-08,l=86 m=-5
86,-4,(-1.403323366105113e-07+4.467329768100046e-09j),1.4040342493622726e-07,1.97131217338228e-14,-1.403323366105113e-07,4.467329768100046e-09,l=86 m=-4
86,-3,(-3.800250246160395e-09-2.518755701858236e-08j),2.547263100855072e-08,6.488549304977796e-16,-3.800250246160395e-09,-2.518755701858236e-08,l=86 m=-3
86,-2,(-3.706029251062293e-07-1.0894310468643055e-08j),3.707630160869347e-07,1.374652140978806e-13,-3.706029251062293e-07,-1.0894310468643055e-08,l=86 m=-2
86,-1,(1.1575462986666234e-09-1.1580951164053592e-08j),1.1638657280706872e-08,1.3545834329775106e-16,1.1575462986666234e-09,-1.1580951164053592e-08,l=86 m=-1
86,0,(-1.1302583508640748e-07+0j),1.1302583508640748e-07,1.277483939697978e-14,-1.1302583508640748e-07,0.0,l=86 m=0
86,1,(-1.1575462986667597e-09-1.1580951164053342e-08j),1.1638657280706635e-08,1.3545834329774556e-16,-1.1575462986667597e-09,-1.1580951164053342e-08,l=86 m=1
86,2,(-3.7060292510699246e-07+1.0894310468564926e-08j),3.7076301608769523e-07,1.3746521409844455e-13,-3.7060292510699246e-07,1.0894310468564926e-08,l=86 m=2
86,3,(3.8002502461605134e-09-2.518755701858235e-08j),2.5472631008550725e-08,6.4885493049778e-16,3.8002502461605134e-09,-2.518755701858235e-08,l=86 m=3
86,4,(-1.4033233661072327e-07-4.4673297681066805e-09j),1.4040342493643933e-07,1.9713121733882354e-14,-1.4033233661072327e-07,-4.4673297681066805e-09,l=86 m=4
86,5,(2.3473752127535835e-09-5.631817521565521e-08j),5.6367073988372774e-08,3.1772470300106905e-15,2.3473752127535835e-09,-5.631817521565521e-08,l=86 m=5
86,6,(-9.754507569994643e-08-2.1027794441926796e-08j),9.978582029727574e-08,9.957209932400207e-15,-9.754507569994643e-08,-2.1027794441926796e-08,l=86 m=6
86,7,(-2.904519491051549e-09-6.1964069295471135e-09j),6.843368491498748e-09,4.6831692310437845e-17,-2.904519491051549e-09,-6.1964069295471135e-09,l=86 m=7
86,8,(1.3680619214244826e-06+1.1824758404597499e-08j),1.3681130237531453e-06,1.871733245762974e-12,1.3680619214244826e-06,1.1824758404597499e-08,l=86 m=8
86,9,(-8.366133044846642e-09-3.6244793949987044e-08j),3.719781271259229e-08,1.3836772706010924e-15,-8.366133044846642e-09,-3.6244793949987044e-08,l=86 m=9
86,10,(2.2076905381692285e-07+2.739210115773107e-08j),2.2246191208621474e-07,4.9489302329054733e-14,2.2076905381692285e-07,2.739210115773107e-08,l=86 m=10
86,11,(-1.1078278231324247e-08+4.068231387301364e-08j),4.216371556958698e-08,1.7777789106330314e-15,-1.1078278231324247e-08,4.068231387301364e-08,l=86 m=11
86,12,(7.28249814983319e-07+1.524808539392117e-08j),7.284094296008384e-07,5.305802971314187e-13,7.28249814983319e-07,1.524808539392117e-08,l=86 m=12
86,13,(-1.1224371131737593e-08-8.779717981174411e-08j),8.851175792062155e-08,7.834331290198712e-15,-1.1224371131737593e-08,-8.779717981174411e-08,l=86 m=13
86,14,(3.4473801029691097e-07-2.0620256688466796e-08j),3.453541526163705e-07,1.1926949072937134e-13,3.4473801029691097e-07,-2.0620256688466796e-08,l=86 m=14
86,15,(-1.3555325792687577e-08-1.1464743005903827e-08j),1.775351203388563e-08,3.151871895373219e-16,-1.3555325792687577e-08,-1.1464743005903827e-08,l=86 m=15
86,16,(1.1173914108862462e-06+1.0647047332742384e-08j),1.1174421348505084e-06,1.2486769247392617e-12,1.1173914108862462e-06,1.0647047332742384e-08,l=86 m=16
86,17,(-7.70131627683811e-09-5.5912760348200086e-08j),5.644065061771654e-08,3.1855470421511468e-15,-7.70131627683811e-09,-5.5912760348200086e-08,l=86 m=17
86,18,(-4.3781365514918743e-07+1.0581055212697924e-08j),4.379414976506631e-07,1.9179275536450576e-13,-4.3781365514918743e-07,1.0581055212697924e-08,l=86 m=18
86,19,(-8.715831202266675e-10+5.984055188469584e-08j),5.984689889209331e-08,3.581651307000439e-15,-8.715831202266675e-10,5.984055188469584e-08,l=86 m=19
86,20,(-1.4199774889584892e-06+1.3995025597513876e-09j),1.419978178619753e-06,2.016338027756271e-12,-1.4199774889584892e-06,1.3995025597513876e-09,l=86 m=20
86,21,(1.9579231400298543e-10-7.395124789088724e-08j),7.395150707896138e-08,5.468825399249674e-15,1.9579231400298543e-10,-7.395124789088724e-08,l=86 m=21
86,22,(-1.9205326903110665e-08+2.207801759977334e-08j),2.926232120989802e-08,8.562834425912476e-16,-1.9205326903110665e-08,2.207801759977334e-08,l=86 m=22
86,23,(1.2096944130208217e-08+1.2641422113574398e-07j),1.2699169800678375e-07,1.6126891362646162e-14,1.2096944130208217e-08,1.2641422113574398e-07,l=86 m=23
86,24,(-1.2183814519161013e-06-1.3539855644786092e-09j),1.2183822042569793e-06,1.4844551956500956e-12,-1.2183814519161013e-06,-1.3539855644786092e-09,l=86 m=24
86,25,(9.740171000505927e-09-1.292130849624479e-07j),1.295796753222969e-07,1.679089225663188e-14,9.740171000505927e-09,-1.292130849624479e-07,l=86 m=25
86,26,(-1.3658024745270266e-06+1.0445192780455013e-08j),1.3658424145838971e-06,1.8655255014763702e-12,-1.3658024745270266e-06,1.0445192780455013e-08,l=86 m=26
86,27,(7.706058501902322e-09+1.550292929194789e-07j),1.5522069772020847e-07,2.409346500074833e-14,7.706058501902322e-09,1.550292929194789e-07,l=86 m=27
86,28,(1.3290574185795042e-08+7.078688010609034e-09j),1.5058126913386724e-08,2.267471861396616e-16,1.3290574185795042e-08,7.078688010609034e-09,l=86 m=28
86,29,(8.91307980199696e-09-1.4424218667315362e-07j),1.4451730487318696e-07,2.0885251407809666e-14,8.91307980199696e-09,-1.4424218667315362e-07,l=86 m=29
86,30,(-1.7744528633320494e-07+2.5540299077706903e-09j),1.7746366588866261e-07,3.1493352710642875e-14,-1.7744528633320494e-07,2.5540299077706903e-09,l=86 m=30
86,31,(4.150211855374618e-09+1.437538299322325e-07j),1.4381372632203685e-07,2.0682387878629713e-14,4.150211855374618e-09,1.437538299322325e-07,l=86 m=31
86,32,(-6.865870199677059e-07+9.313692750498213e-09j),6.866501881313262e-07,4.714884808607856e-13,-6.865870199677059e-07,9.313692750498213e-09,l=86 m=32
86,33,(3.688471708177974e-09-1.5298871705099338e-08j),1.573722653427593e-08,2.4766029899111845e-16,3.688471708177974e-09,-1.5298871705099338e-08,l=86 m=33
86,34,(-1.3606030098079476e-06-8.549947625291928e-09j),1.3606298732215315e-06,1.8513136519028407e-12,-1.3606030098079476e-06,-8.549947625291928e-09,l=86 m=34
86,35,(-7.036634082455131e-10+1.1373153184656428e-08j),1.1394900418773494e-08,1.2984375555376435e-16,-7.036634082455131e-10,1.1373153184656428e-08,l=86 m=35
86,36,(-1.3969912275199363e-06+4.680709509010638e-09j),1.3969990690079812e-06,1.9516063988091664e-12,-1.3969912275199363e-06,4.680709509010638e-09,l=86 m=36
86,37,(-1.7092926526485314e-09-3.321457400398271e-08j),3.325852684107404e-08,1.1061296076384423e-15,-1.7092926526485314e-09,-3.321457400398271e-08,l=86 m=37
86,38,(-4.5243839262461277e-07+6.4446566664382134e-09j),4.5248429002595387e-07,2.0474203272029153e-13,-4.5243839262461277e-07,6.4446566664382134e-09,l=86 m=38
86,39,(-6.609421337736496e-09+2.2932344021944156e-08j),2.3865809283586517e-08,5.695768527605244e-16,-6.609421337736496e-09,2.2932344021944156e-08,l=86 m=39
86,40,(-5.159272243575469e-07-1.5809214044379654e-08j),5.161693831311419e-07,2.664308320819836e-13,-5.159272243575469e-07,-1.5809214044379654e-08,l=86 m=40
86,41,(-3.0447712141986565e-09-4.341508435229409e-08j),4.35217207962142e-08,1.8941401810636235e-15,-3.0447712141986565e-09,-4.341508435229409e-08,l=86 m=41
86,42,(-8.146222336521749e-07-9.471879968351526e-09j),8.146772981190733e-07,6.636991000705934e-13,-8.146222336521749e-07,-9.471879968351526e-09,l=86 m=42
86,43,(7.080570368122978e-10-4.4543420957714774e-08j),4.454904819840221e-08,1.984617695383563e-15,7.080570368122978e-10,-4.4543420957714774e-08,l=86 m=43
86,44,(-8.90917377740701e-07-1.1159791839025658e-08j),8.909872697823788e-07,7.938583149142575e-13,-8.90917377740701e-07,-1.1159791839025658e-08,l=86 m=44
86,45,(4.168576533355083e-09-3.626619579514274e-08j),3.650498579325936e-08,1.3326139877660676e-15,4.168576533355083e-09,-3.626619579514274e-08,l=86 m=45
86,46,(-6.978531960568379e-07-1.0484594186470059e-08j),6.979319522431957e-07,4.871090099619985e-13,-6.978531960568379e-07,-1.0484594186470059e-08,l=86 m=46
86,47,(3.485066009301097e-09+1.5081613406541958e-08j),1.5479042219516426e-08,2.39600748033572e-16,3.485066009301097e-09,1.5081613406541958e-08,l=86 m=47
86,48,(-1.0827701274841132e-06+1.0049983563679876e-08j),1.0828167671132512e-06,1.172492151141593e-12,-1.0827701274841132e-06,1.0049983563679876e-08,l=86 m=48
86,49,(1.7144664426787527e-09-2.763624770740088e-08j),2.7689376708909357e-08,7.66701582527892e-16,1.7144664426787527e-09,-2.763624770740088e-08,l=86 m=49
86,50,(-3.905600303481031e-07-1.2637988439335433e-08j),3.907644508617742e-07,1.5269685605730395e-13,-3.905600303481031e-07,-1.2637988439335433e-08,l=86 m=50
86,51,(-2.844404164074538e-09-1.4650769194796955e-08j),1.4924331577923885e-08,2.22735673047816e-16,-2.844404164074538e-09,-1.4650769194796955e-08,l=86 m=51
86,52,(-1.0730766958809945e-06+2.088799667565152e-08j),1.0732799744931396e-06,1.1519299036479944e-12,-1.0730766958809945e-06,2.088799667565152e-08,l=86 m=52
86,53,(3.5156945405657835e-09+2.6069893336224028e-08j),2.6305882358603028e-08,6.91999446664662e-16,3.5156945405657835e-09,2.6069893336224028e-08,l=86 m=53
86,54,(-1.3439311940673645e-07-4.1935818966573166e-08j),1.4078396022370771e-07,1.9820123456270516e-14,-1.3439311940673645e-07,-4.1935818966573166e-08,l=86 m=54
86,55,(-1.6739767705569398e-10-2.2807285904922893e-08j),2.2807900217494333e-08,5.20200312331178e-16,-1.6739767705569398e-10,-2.2807285904922893e-08,l=86 m=55
86,56,(-6.885491436212409e-07-7.37581314858806e-09j),6.885886477434457e-07,4.741543258011471e-13,-6.885491436212409e-07,-7.37581314858806e-09,l=86 m=56
86,57,(-8.10851968255007e-09+2.86711483495462e-08j),2.979568490778468e-08,8.877828391239878e-16,-8.10851968255007e-09,2.86711483495462e-08,l=86 m=57
86,58,(-7.765871471888494e-08-1.696776153380236e-08j),7.949075986086144e-08,6.318780903257141e-15,-7.765871471888494e-08,-1.696776153380236e-08,l=86 m=58
86,59,(-6.41476335838276e-09+3.3290634898376464e-08j),3.390303173583523e-08,1.149415560881051e-15,-6.41476335838276e-09,3.3290634898376464e-08,l=86 m=59
86,60,(5.846677715360832e-07-3.241569381547006e-08j),5.855656925388542e-07,3.4288718027850793e-13,5.846677715360832e-07,-3.241569381547006e-08,l=86 m=60
86,61,(-4.472483539976066e-09+4.5837487898434105e-08j),4.605516698324358e-08,2.1210784058544496e-15,-4.472483539976066e-09,4.5837487898434105e-08,l=86 m=61
86,62,(4.701496780791408e-07-1.3114971873073798e-08j),4.703325656226148e-07,2.2121272228515126e-13,4.701496780791408e-07,-1.3114971873073798e-08,l=86 m=62
86,63,(-2.076319594596652e-09+2.0687202373431128e-08j),2.079113861957061e-08,4.322714450982004e-16,-2.076319594596652e-09,2.0687202373431128e-08,l=86 m=63
86,64,(5.271147515360287e-07-1.3265067750275121e-08j),5.272816356647638e-07,2.7802592330930876e-13,5.271147515360287e-07,-1.3265067750275121e-08,l=86 m=64
86,65,(1.6854575199990317e-10+2.0165957361944583e-08j),2.016666169682737e-08,4.0669424399428417e-16,1.6854575199990317e-10,2.0165957361944583e-08,l=86 m=65
86,66,(4.1179327499216657e-07+1.1080514142389127e-09j),4.1179476575924416e-07,1.6957492910671076e-13,4.1179327499216657e-07,1.1080514142389127e-09,l=86 m=66
86,67,(-1.7368893643436402e-10-1.889137207236453e-08j),1.889217051117087e-08,3.569141066231542e-16,-1.7368893643436402e-10,-1.889137207236453e-08,l=86 m=67
86,68,(6.452145362070418e-07+8.22469906236958e-09j),6.452669551492115e-07,4.163694434075345e-13,6.452145362070418e-07,8.22469906236958e-09,l=86 m=68
86,69,(4.701971762778437e-09+3.0127525915440572e-09j),5.584372537342149e-09,3.1185216635821194e-17,4.701971762778437e-09,3.0127525915440572e-09,l=86 m=69
86,70,(6.026712282423806e-07+8.18632399111123e-09j),6.027268247321227e-07,3.63279625251667e-13,6.026712282423806e-07,8.18632399111123e-09,l=86 m=70
86,71,(4.851467182782363e-09+3.6724914023634124e-08j),3.7043974461023115e-08,1.3722560438689327e-15,4.851467182782363e-09,3.6724914023634124e-08,l=86 m=71
86,72,(7.854366789807425e-07+2.022137305574451e-08j),7.856969394216561e-07,6.173196806165576e-13,7.854366789807425e-07,2.022137305574451e-08,l=86 m=72
86,73,(7.564838007531443e-09+3.404472703918479e-08j),3.487506578134e-08,1.2162702132527923e-15,7.564838007531443e-09,3.404472703918479e-08,l=86 m=73
86,74,(7.602358637789265e-07+1.3869991643437502e-08j),7.603623775831361e-07,5.781509452438796e-13,7.602358637789265e-07,1.3869991643437502e-08,l=86 m=74
86,75,(2.5784394807282207e-09-1.4027032481447878e-08j),1.4262047201975311e-08,2.034059903913718e-16,2.5784394807282207e-09,-1.4027032481447878e-08,l=86 m=75
86,76,(4.938956548151781e-07+1.9076529380407964e-08j),4.942639293115725e-07,2.4429683181851513e-13,4.938956548151781e-07,1.9076529380407964e-08,l=86 m=76
86,77,(5.626109983444574e-09-3.336128878455293e-08j),3.3832361769645225e-08,1.1446287029121519e-15,5.626109983444574e-09,-3.336128878455293e-08,l=86 m=77
86,78,(4.951591907251423e-07+1.6976100249364347e-08j),4.954501106461217e-07,2.4547081213925426e-13,4.951591907251423e-07,1.6976100249364347e-08,l=86 m=78
86,79,(2.3023108619422447e-09+2.1820748914687425e-09j),3.1720791504935e-09,1.0062086136995564e-17,2.3023108619422447e-09,2.1820748914687425e-09,l=86 m=79
